Absolute path;Relative path;Class
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0986.txt;..\dataset\good\0986.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0987.txt;..\dataset\good\0987.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0988.txt;..\dataset\good\0988.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0989.txt;..\dataset\good\0989.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0990.txt;..\dataset\good\0990.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0991.txt;..\dataset\good\0991.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0992.txt;..\dataset\good\0992.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0993.txt;..\dataset\good\0993.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0994.txt;..\dataset\good\0994.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0995.txt;..\dataset\good\0995.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0996.txt;..\dataset\good\0996.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0997.txt;..\dataset\good\0997.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0998.txt;..\dataset\good\0998.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\good\0999.txt;..\dataset\good\0999.txt;good
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0000.txt;..\dataset\bad\0000.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0001.txt;..\dataset\bad\0001.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0002.txt;..\dataset\bad\0002.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0003.txt;..\dataset\bad\0003.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0004.txt;..\dataset\bad\0004.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0005.txt;..\dataset\bad\0005.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0006.txt;..\dataset\bad\0006.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0007.txt;..\dataset\bad\0007.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0008.txt;..\dataset\bad\0008.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0009.txt;..\dataset\bad\0009.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0010.txt;..\dataset\bad\0010.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0011.txt;..\dataset\bad\0011.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0012.txt;..\dataset\bad\0012.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0013.txt;..\dataset\bad\0013.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0014.txt;..\dataset\bad\0014.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0015.txt;..\dataset\bad\0015.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0016.txt;..\dataset\bad\0016.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0017.txt;..\dataset\bad\0017.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0018.txt;..\dataset\bad\0018.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0019.txt;..\dataset\bad\0019.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0020.txt;..\dataset\bad\0020.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0021.txt;..\dataset\bad\0021.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0022.txt;..\dataset\bad\0022.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0023.txt;..\dataset\bad\0023.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0024.txt;..\dataset\bad\0024.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0025.txt;..\dataset\bad\0025.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0026.txt;..\dataset\bad\0026.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0027.txt;..\dataset\bad\0027.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0028.txt;..\dataset\bad\0028.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0029.txt;..\dataset\bad\0029.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0030.txt;..\dataset\bad\0030.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0031.txt;..\dataset\bad\0031.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0032.txt;..\dataset\bad\0032.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0033.txt;..\dataset\bad\0033.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0034.txt;..\dataset\bad\0034.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0035.txt;..\dataset\bad\0035.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0036.txt;..\dataset\bad\0036.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0037.txt;..\dataset\bad\0037.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0038.txt;..\dataset\bad\0038.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0039.txt;..\dataset\bad\0039.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0040.txt;..\dataset\bad\0040.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0041.txt;..\dataset\bad\0041.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0042.txt;..\dataset\bad\0042.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0043.txt;..\dataset\bad\0043.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0044.txt;..\dataset\bad\0044.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0045.txt;..\dataset\bad\0045.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0046.txt;..\dataset\bad\0046.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0047.txt;..\dataset\bad\0047.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0048.txt;..\dataset\bad\0048.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0049.txt;..\dataset\bad\0049.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0050.txt;..\dataset\bad\0050.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0051.txt;..\dataset\bad\0051.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0052.txt;..\dataset\bad\0052.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0053.txt;..\dataset\bad\0053.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0054.txt;..\dataset\bad\0054.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0055.txt;..\dataset\bad\0055.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0056.txt;..\dataset\bad\0056.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0057.txt;..\dataset\bad\0057.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0058.txt;..\dataset\bad\0058.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0059.txt;..\dataset\bad\0059.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0060.txt;..\dataset\bad\0060.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0061.txt;..\dataset\bad\0061.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0062.txt;..\dataset\bad\0062.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0063.txt;..\dataset\bad\0063.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0064.txt;..\dataset\bad\0064.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0065.txt;..\dataset\bad\0065.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0066.txt;..\dataset\bad\0066.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0067.txt;..\dataset\bad\0067.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0068.txt;..\dataset\bad\0068.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0069.txt;..\dataset\bad\0069.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0070.txt;..\dataset\bad\0070.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0071.txt;..\dataset\bad\0071.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0072.txt;..\dataset\bad\0072.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0073.txt;..\dataset\bad\0073.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0074.txt;..\dataset\bad\0074.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0075.txt;..\dataset\bad\0075.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0076.txt;..\dataset\bad\0076.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0077.txt;..\dataset\bad\0077.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0078.txt;..\dataset\bad\0078.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0079.txt;..\dataset\bad\0079.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0080.txt;..\dataset\bad\0080.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0081.txt;..\dataset\bad\0081.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0082.txt;..\dataset\bad\0082.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0083.txt;..\dataset\bad\0083.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0084.txt;..\dataset\bad\0084.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0085.txt;..\dataset\bad\0085.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0086.txt;..\dataset\bad\0086.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0087.txt;..\dataset\bad\0087.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0088.txt;..\dataset\bad\0088.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0089.txt;..\dataset\bad\0089.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0090.txt;..\dataset\bad\0090.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0091.txt;..\dataset\bad\0091.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0092.txt;..\dataset\bad\0092.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0093.txt;..\dataset\bad\0093.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0094.txt;..\dataset\bad\0094.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0095.txt;..\dataset\bad\0095.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0096.txt;..\dataset\bad\0096.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0097.txt;..\dataset\bad\0097.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0098.txt;..\dataset\bad\0098.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0099.txt;..\dataset\bad\0099.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0100.txt;..\dataset\bad\0100.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0101.txt;..\dataset\bad\0101.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0102.txt;..\dataset\bad\0102.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0103.txt;..\dataset\bad\0103.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0104.txt;..\dataset\bad\0104.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0105.txt;..\dataset\bad\0105.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0106.txt;..\dataset\bad\0106.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0107.txt;..\dataset\bad\0107.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0108.txt;..\dataset\bad\0108.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0109.txt;..\dataset\bad\0109.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0110.txt;..\dataset\bad\0110.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0111.txt;..\dataset\bad\0111.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0112.txt;..\dataset\bad\0112.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0113.txt;..\dataset\bad\0113.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0114.txt;..\dataset\bad\0114.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0115.txt;..\dataset\bad\0115.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0116.txt;..\dataset\bad\0116.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0117.txt;..\dataset\bad\0117.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0118.txt;..\dataset\bad\0118.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0119.txt;..\dataset\bad\0119.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0120.txt;..\dataset\bad\0120.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0121.txt;..\dataset\bad\0121.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0122.txt;..\dataset\bad\0122.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0123.txt;..\dataset\bad\0123.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0124.txt;..\dataset\bad\0124.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0125.txt;..\dataset\bad\0125.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0126.txt;..\dataset\bad\0126.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0127.txt;..\dataset\bad\0127.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0128.txt;..\dataset\bad\0128.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0129.txt;..\dataset\bad\0129.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0130.txt;..\dataset\bad\0130.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0131.txt;..\dataset\bad\0131.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0132.txt;..\dataset\bad\0132.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0133.txt;..\dataset\bad\0133.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0134.txt;..\dataset\bad\0134.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0135.txt;..\dataset\bad\0135.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0136.txt;..\dataset\bad\0136.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0137.txt;..\dataset\bad\0137.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0138.txt;..\dataset\bad\0138.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0139.txt;..\dataset\bad\0139.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0140.txt;..\dataset\bad\0140.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0141.txt;..\dataset\bad\0141.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0142.txt;..\dataset\bad\0142.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0143.txt;..\dataset\bad\0143.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0144.txt;..\dataset\bad\0144.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0145.txt;..\dataset\bad\0145.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0146.txt;..\dataset\bad\0146.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0147.txt;..\dataset\bad\0147.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0148.txt;..\dataset\bad\0148.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0149.txt;..\dataset\bad\0149.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0150.txt;..\dataset\bad\0150.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0151.txt;..\dataset\bad\0151.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0152.txt;..\dataset\bad\0152.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0153.txt;..\dataset\bad\0153.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0154.txt;..\dataset\bad\0154.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0155.txt;..\dataset\bad\0155.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0156.txt;..\dataset\bad\0156.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0157.txt;..\dataset\bad\0157.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0158.txt;..\dataset\bad\0158.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0159.txt;..\dataset\bad\0159.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0160.txt;..\dataset\bad\0160.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0161.txt;..\dataset\bad\0161.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0162.txt;..\dataset\bad\0162.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0163.txt;..\dataset\bad\0163.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0164.txt;..\dataset\bad\0164.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0165.txt;..\dataset\bad\0165.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0166.txt;..\dataset\bad\0166.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0167.txt;..\dataset\bad\0167.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0168.txt;..\dataset\bad\0168.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0169.txt;..\dataset\bad\0169.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0170.txt;..\dataset\bad\0170.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0171.txt;..\dataset\bad\0171.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0172.txt;..\dataset\bad\0172.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0173.txt;..\dataset\bad\0173.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0174.txt;..\dataset\bad\0174.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0175.txt;..\dataset\bad\0175.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0176.txt;..\dataset\bad\0176.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0177.txt;..\dataset\bad\0177.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0178.txt;..\dataset\bad\0178.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0179.txt;..\dataset\bad\0179.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0180.txt;..\dataset\bad\0180.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0181.txt;..\dataset\bad\0181.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0182.txt;..\dataset\bad\0182.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0183.txt;..\dataset\bad\0183.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0184.txt;..\dataset\bad\0184.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0185.txt;..\dataset\bad\0185.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0186.txt;..\dataset\bad\0186.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0187.txt;..\dataset\bad\0187.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0188.txt;..\dataset\bad\0188.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0189.txt;..\dataset\bad\0189.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0190.txt;..\dataset\bad\0190.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0191.txt;..\dataset\bad\0191.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0192.txt;..\dataset\bad\0192.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0193.txt;..\dataset\bad\0193.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0194.txt;..\dataset\bad\0194.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0195.txt;..\dataset\bad\0195.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0196.txt;..\dataset\bad\0196.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0197.txt;..\dataset\bad\0197.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0198.txt;..\dataset\bad\0198.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0199.txt;..\dataset\bad\0199.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0200.txt;..\dataset\bad\0200.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0201.txt;..\dataset\bad\0201.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0202.txt;..\dataset\bad\0202.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0203.txt;..\dataset\bad\0203.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0204.txt;..\dataset\bad\0204.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0205.txt;..\dataset\bad\0205.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0206.txt;..\dataset\bad\0206.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0207.txt;..\dataset\bad\0207.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0208.txt;..\dataset\bad\0208.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0209.txt;..\dataset\bad\0209.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0210.txt;..\dataset\bad\0210.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0211.txt;..\dataset\bad\0211.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0212.txt;..\dataset\bad\0212.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0213.txt;..\dataset\bad\0213.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0214.txt;..\dataset\bad\0214.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0215.txt;..\dataset\bad\0215.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0216.txt;..\dataset\bad\0216.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0217.txt;..\dataset\bad\0217.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0218.txt;..\dataset\bad\0218.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0219.txt;..\dataset\bad\0219.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0220.txt;..\dataset\bad\0220.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0221.txt;..\dataset\bad\0221.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0222.txt;..\dataset\bad\0222.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0223.txt;..\dataset\bad\0223.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0224.txt;..\dataset\bad\0224.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0225.txt;..\dataset\bad\0225.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0226.txt;..\dataset\bad\0226.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0227.txt;..\dataset\bad\0227.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0228.txt;..\dataset\bad\0228.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0229.txt;..\dataset\bad\0229.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0230.txt;..\dataset\bad\0230.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0231.txt;..\dataset\bad\0231.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0232.txt;..\dataset\bad\0232.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0233.txt;..\dataset\bad\0233.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0234.txt;..\dataset\bad\0234.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0235.txt;..\dataset\bad\0235.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0236.txt;..\dataset\bad\0236.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0237.txt;..\dataset\bad\0237.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0238.txt;..\dataset\bad\0238.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0239.txt;..\dataset\bad\0239.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0240.txt;..\dataset\bad\0240.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0241.txt;..\dataset\bad\0241.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0242.txt;..\dataset\bad\0242.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0243.txt;..\dataset\bad\0243.txt;bad
C:\Users\nika\Desktop\python\Labochka_2\dataset\bad\0244.txt;..\dataset\bad\0244.txt;bad
